Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.114;-;-;1.114;-;-
Wählende;534;47,9 %;-;534.0;47,9 %;-
Ungültige Stimmen;12;2,2 %;-;6.0;1,1 %;-
Gültige Stimmen;522;97,8 %;-;528.0;98,9 %;-
SPD;128;24,5 %;-;180.0;34,1 %;-
AfD;188;36,0 %;-;170.0;32,2 %;-
CDU;123;23,6 %;-;52.0;9,8 %;-
GRÜNE/B 90;7;1,3 %;-;12.0;2,3 %;-
DIE LINKE;-;-;-;13.0;2,5 %;-
BVB / FREIE WÄHLER;72;13,8 %;-;13.0;2,5 %;-
FDP;4;0,8 %;-;1.0;0,2 %;-
Tierschutzpartei;-;-;-;15.0;2,8 %;-
Plus;-;-;-;2.0;0,4 %;-
BSW;-;-;-;61.0;11,6 %;-
III. Weg;-;-;-;2.0;0,4 %;-
DKP;-;-;-;1.0;0,2 %;-
DLW;-;-;-;5.0;0,9 %;-
WU;-;-;-;1.0;0,2 %;-
