Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.141;-;-;1.141;-;-
Wählende;574;50,3 %;-;574.0;50,3 %;-
Ungültige Stimmen;7;1,2 %;-;9.0;1,6 %;-
Gültige Stimmen;567;98,8 %;-;565.0;98,4 %;-
SPD;199;35,1 %;-;176.0;31,2 %;-
AfD;166;29,3 %;-;150.0;26,5 %;-
CDU;110;19,4 %;-;88.0;15,6 %;-
GRÜNE/B 90;22;3,9 %;-;21.0;3,7 %;-
DIE LINKE;25;4,4 %;-;17.0;3,0 %;-
BVB / FREIE WÄHLER;23;4,1 %;-;9.0;1,6 %;-
FDP;15;2,6 %;-;7.0;1,2 %;-
Tierschutzpartei;-;-;-;23.0;4,1 %;-
Plus;-;-;-;5.0;0,9 %;-
BSW;-;-;-;66.0;11,7 %;-
III. Weg;-;-;-;0.0;0,0 %;-
DKP;-;-;-;0.0;0,0 %;-
DLW;7;1,2 %;-;2.0;0,4 %;-
WU;-;-;-;1.0;0,2 %;-
