Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.114;-;-;1.114;-;-
Wählende;464;41,7 %;-;464.0;41,7 %;-
Ungültige Stimmen;10;2,2 %;-;5.0;1,1 %;-
Gültige Stimmen;454;97,8 %;-;459.0;98,9 %;-
SPD;151;33,3 %;-;127.0;27,7 %;-
AfD;213;46,9 %;-;196.0;42,7 %;-
CDU;43;9,5 %;-;33.0;7,2 %;-
GRÜNE/B 90;4;0,9 %;-;4.0;0,9 %;-
DIE LINKE;18;4,0 %;-;13.0;2,8 %;-
BVB / FREIE WÄHLER;11;2,4 %;-;4.0;0,9 %;-
FDP;3;0,7 %;-;4.0;0,9 %;-
Tierschutzpartei;11;2,4 %;-;7.0;1,5 %;-
Plus;-;-;-;4.0;0,9 %;-
BSW;-;-;-;67.0;14,6 %;-
III. Weg;-;-;-;0.0;0,0 %;-
DKP;-;-;-;0.0;0,0 %;-
DLW;-;-;-;0.0;0,0 %;-
WU;-;-;-;0.0;0,0 %;-
