Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;90;-;-;90;-;-
Wählende;72;80,0 %;-;72;80,0 %;-
Ungültige Stimmen;0;0,0 %;-;0;0,0 %;-
Gültige Stimmen;72;100,0 %;-;72;100,0 %;-
SPD;14;19,4 %;-;11;15,3 %;-
AfD;33;45,8 %;-;26;36,1 %;-
CDU;18;25,0 %;-;14;19,4 %;-
GRÜNE/B 90;1;1,4 %;-;6;8,3 %;-
DIE LINKE;3;4,2 %;-;0;0,0 %;-
BVB / FREIE WÄHLER;2;2,8 %;-;2;2,8 %;-
FDP;0;0,0 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;1;1,4 %;-
Plus;1;1,4 %;-;0;0,0 %;-
BSW;-;-;-;12;16,7 %;-
III. Weg;0;0,0 %;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
EB Mießner;0;0,0 %;-;-;-;-
