Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;219;-;-;219;-;-
Wählende;138;63,0 %;-;138;63,0 %;-
Ungültige Stimmen;4;2,9 %;-;5;3,6 %;-
Gültige Stimmen;134;97,1 %;-;133;96,4 %;-
SPD;33;24,6 %;-;33;24,8 %;-
AfD;61;45,5 %;-;56;42,1 %;-
CDU;23;17,2 %;-;25;18,8 %;-
GRÜNE/B 90;0;0,0 %;-;0;0,0 %;-
DIE LINKE;9;6,7 %;-;1;0,8 %;-
BVB / FREIE WÄHLER;5;3,7 %;-;2;1,5 %;-
FDP;0;0,0 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;2;1,5 %;-
Plus;-;-;-;2;1,5 %;-
BSW;-;-;-;12;9,0 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;3;2,2 %;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
