Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;710;-;-;710;-;-
Wählende;398;56,1 %;+20;398;56,1 %;+20
Ungültige Stimmen;5;1,3 %;+02;3;0,8 %;-00
Gültige Stimmen;393;98,7 %;-02;395;99,2 %;+00
SPD;113;28,8 %;-18;117;29,6 %;+29
AfD;136;34,6 %;+150;135;34,2 %;+139
CDU;55;14,0 %;-50;31;7,8 %;-133
GRÜNE/B 90;9;2,3 %;-84;17;4,3 %;-29
DIE LINKE;51;13,0 %;+14;14;3,5 %;-101
BVB / FREIE WÄHLER;24;6,1 %;-11;4;1,0 %;-67
FDP;5;1,3 %;-01;3;0,8 %;-08
Tierschutzpartei;-;-;-;8;2,0 %;+12
Plus;-;-;-;5;1,3 %;+05
BSW;-;-;-;56;14,2 %;+142
III. Weg;-;-;-;2;0,5 %;+05
DKP;-;-;-;1;0,3 %;+03
DLW;-;-;-;2;0,5 %;+05
WU;-;-;-;0;0,0 %;00
