Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;585;-;-;585;-;-
Wählende;337;57,6 %;-;337;57,6 %;-
Ungültige Stimmen;2;0,6 %;-;1;0,3 %;-
Gültige Stimmen;335;99,4 %;-;336;99,7 %;-
SPD;139;41,5 %;-;129;38,4 %;-
AfD;92;27,5 %;-;91;27,1 %;-
CDU;61;18,2 %;-;49;14,6 %;-
GRÜNE/B 90;14;4,2 %;-;18;5,4 %;-
DIE LINKE;10;3,0 %;-;7;2,1 %;-
BVB / FREIE WÄHLER;16;4,8 %;-;8;2,4 %;-
FDP;3;0,9 %;-;2;0,6 %;-
Tierschutzpartei;-;-;-;5;1,5 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;26;7,7 %;-
III. Weg;-;-;-;1;0,3 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
