Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;823;-;-;823;-;-
Wählende;412;50,1 %;-;412;50,1 %;-
Ungültige Stimmen;17;4,1 %;-;17;4,1 %;-
Gültige Stimmen;395;95,9 %;-;395;95,9 %;-
SPD;97;24,6 %;-;101;25,6 %;-
AfD;169;42,8 %;-;146;37,0 %;-
CDU;57;14,4 %;-;40;10,1 %;-
GRÜNE/B 90;11;2,8 %;-;9;2,3 %;-
DIE LINKE;18;4,6 %;-;3;0,8 %;-
BVB / FREIE WÄHLER;30;7,6 %;-;5;1,3 %;-
FDP;3;0,8 %;-;1;0,3 %;-
Tierschutzpartei;10;2,5 %;-;11;2,8 %;-
Plus;-;-;-;2;0,5 %;-
BSW;-;-;-;75;19,0 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;1;0,3 %;-
DLW;-;-;-;1;0,3 %;-
WU;-;-;-;0;0,0 %;-
