Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;2.517;-;-;2.517;-;-
Wählende;1.562;62,1 %;+40;1.562;62,1 %;+40
Ungültige Stimmen;82;5,2 %;+39;29;1,9 %;+05
Gültige Stimmen;1.480;94,8 %;-39;1.533;98,1 %;-05
SPD;603;40,7 %;+39;529;34,5 %;+00
AfD;-;-;-241;519;33,9 %;+82
CDU;207;14,0 %;+05;155;10,1 %;-55
GRÜNE/B 90;8;0,5 %;-48;27;1,8 %;-31
DIE LINKE;81;5,5 %;-43;31;2,0 %;-69
BVB / FREIE WÄHLER;156;10,5 %;+23;27;1,8 %;-20
FDP;26;1,8 %;-05;5;0,3 %;-28
Tierschutzpartei;-;-;-;22;1,4 %;-14
Plus;-;-;-;4;0,3 %;-04
BSW;-;-;-;192;12,5 %;+125
III. Weg;-;-;-;1;0,1 %;+01
DKP;-;-;-;5;0,3 %;+03
DLW;-;-;-;12;0,8 %;+08
WU;-;-;-;4;0,3 %;+03
EB Raue;399;27,0 %;+270;-;-;-
