Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;708;-;-;708;-;-
Wählende;378;53,4 %;-;378;53,4 %;-
Ungültige Stimmen;1;0,3 %;-;0;0,0 %;-
Gültige Stimmen;377;99,7 %;-;378;100,0 %;-
SPD;160;42,4 %;-;125;33,1 %;-
AfD;109;28,9 %;-;103;27,2 %;-
CDU;61;16,2 %;-;46;12,2 %;-
GRÜNE/B 90;10;2,7 %;-;26;6,9 %;-
DIE LINKE;8;2,1 %;-;12;3,2 %;-
BVB / FREIE WÄHLER;18;4,8 %;-;8;2,1 %;-
FDP;5;1,3 %;-;2;0,5 %;-
Tierschutzpartei;-;-;-;11;2,9 %;-
Plus;6;1,6 %;-;6;1,6 %;-
BSW;-;-;-;39;10,3 %;-
III. Weg;0;0,0 %;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
