Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;119;-;-;119;-;-
Wählende;40;33,6 %;-;40;33,6 %;-
Ungültige Stimmen;1;2,5 %;-;1;2,5 %;-
Gültige Stimmen;39;97,5 %;-;39;97,5 %;-
SPD;12;30,8 %;-;5;12,8 %;-
AfD;16;41,0 %;-;17;43,6 %;-
CDU;2;5,1 %;-;1;2,6 %;-
GRÜNE/B 90;3;7,7 %;-;8;20,5 %;-
DIE LINKE;1;2,6 %;-;0;0,0 %;-
BVB / FREIE WÄHLER;1;2,6 %;-;1;2,6 %;-
FDP;2;5,1 %;-;2;5,1 %;-
Tierschutzpartei;2;5,1 %;-;1;2,6 %;-
Plus;-;-;-;1;2,6 %;-
BSW;-;-;-;3;7,7 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
