Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;822;-;-;822;-;-
Wählende;452;55,0 %;-;452;55,0 %;-
Ungültige Stimmen;5;1,1 %;-;4;0,9 %;-
Gültige Stimmen;447;98,9 %;-;448;99,1 %;-
SPD;132;29,5 %;-;108;24,1 %;-
AfD;174;38,9 %;-;167;37,3 %;-
CDU;70;15,7 %;-;51;11,4 %;-
GRÜNE/B 90;1;0,2 %;-;12;2,7 %;-
DIE LINKE;17;3,8 %;-;15;3,3 %;-
BVB / FREIE WÄHLER;51;11,4 %;-;19;4,2 %;-
FDP;2;0,4 %;-;2;0,4 %;-
Tierschutzpartei;-;-;-;12;2,7 %;-
Plus;-;-;-;4;0,9 %;-
BSW;-;-;-;57;12,7 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;1;0,2 %;-
WU;-;-;-;0;0,0 %;-
