Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;332;-;-;332;-;-
Wählende;221;66,6 %;-;221;66,6 %;-
Ungültige Stimmen;3;1,4 %;-;2;0,9 %;-
Gültige Stimmen;218;98,6 %;-;219;99,1 %;-
SPD;42;19,3 %;-;38;17,4 %;-
AfD;120;55,0 %;-;111;50,7 %;-
CDU;34;15,6 %;-;24;11,0 %;-
GRÜNE/B 90;0;0,0 %;-;1;0,5 %;-
DIE LINKE;7;3,2 %;-;4;1,8 %;-
BVB / FREIE WÄHLER;12;5,5 %;-;4;1,8 %;-
FDP;3;1,4 %;-;3;1,4 %;-
Tierschutzpartei;-;-;-;4;1,8 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;27;12,3 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;1;0,5 %;-
DLW;-;-;-;2;0,9 %;-
WU;-;-;-;0;0,0 %;-
