Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;16.598;-;-;16.598;-;-
Wählende;11.033;66,5 %;+108;11.033;66,5 %;+108
Ungültige Stimmen;662;6,0 %;+48;134;1,2 %;+00
Gültige Stimmen;10.371;94,0 %;-48;10.899;98,8 %;-00
SPD;3.918;37,8 %;+85;3.562;32,7 %;+35
AfD;-;-;-254;3.376;31,0 %;+51
CDU;1.850;17,8 %;+29;1.056;9,7 %;-31
GRÜNE/B 90;198;1,9 %;-47;289;2,7 %;-52
DIE LINKE;1.034;10,0 %;-50;405;3,7 %;-90
BVB / FREIE WÄHLER;1.251;12,1 %;+63;198;1,8 %;-24
FDP;226;2,2 %;-08;79;0,7 %;-25
Tierschutzpartei;-;-;-;258;2,4 %;-05
Plus;-;-;-;94;0,9 %;-04
BSW;-;-;-;1.527;14,0 %;+140
III. Weg;-;-;-;5;0,0 %;+00
DKP;-;-;-;7;0,1 %;+01
DLW;-;-;-;25;0,2 %;+02
WU;-;-;-;18;0,2 %;+02
EB Raue;1.894;18,3 %;+183;-;-;-
