Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;480;-;-;480;-;-
Wählende;200;41,7 %;-;200;41,7 %;-
Ungültige Stimmen;3;1,5 %;-;1;0,5 %;-
Gültige Stimmen;197;98,5 %;-;199;99,5 %;-
SPD;73;37,1 %;-;61;30,7 %;-
AfD;73;37,1 %;-;58;29,1 %;-
CDU;21;10,7 %;-;15;7,5 %;-
GRÜNE/B 90;4;2,0 %;-;10;5,0 %;-
DIE LINKE;17;8,6 %;-;10;5,0 %;-
BVB / FREIE WÄHLER;7;3,6 %;-;3;1,5 %;-
FDP;2;1,0 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;1;0,5 %;-
Plus;-;-;-;2;1,0 %;-
BSW;-;-;-;37;18,6 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;1;0,5 %;-
DLW;-;-;-;1;0,5 %;-
WU;-;-;-;0;0,0 %;-
