Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.099;-;-;1.099;-;-
Wählende;544;49,5 %;-;544.0;49,5 %;-
Ungültige Stimmen;6;1,1 %;-;3.0;0,6 %;-
Gültige Stimmen;538;98,9 %;-;541.0;99,4 %;-
SPD;192;35,7 %;-;190.0;35,1 %;-
AfD;196;36,4 %;-;176.0;32,5 %;-
CDU;68;12,6 %;-;44.0;8,1 %;-
GRÜNE/B 90;6;1,1 %;-;7.0;1,3 %;-
DIE LINKE;37;6,9 %;-;9.0;1,7 %;-
BVB / FREIE WÄHLER;33;6,1 %;-;15.0;2,8 %;-
FDP;0;0,0 %;-;3.0;0,6 %;-
Tierschutzpartei;-;-;-;12.0;2,2 %;-
Plus;-;-;-;4.0;0,7 %;-
BSW;-;-;-;77.0;14,2 %;-
III. Weg;-;-;-;1.0;0,2 %;-
DKP;-;-;-;0.0;0,0 %;-
DLW;6;1,1 %;-;3.0;0,6 %;-
WU;-;-;-;0.0;0,0 %;-
