Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;873;-;-;873;-;-
Wählende;340;38,9 %;-;340;38,9 %;-
Ungültige Stimmen;3;0,9 %;-;4;1,2 %;-
Gültige Stimmen;337;99,1 %;-;336;98,8 %;-
SPD;111;32,9 %;-;86;25,6 %;-
AfD;131;38,9 %;-;127;37,8 %;-
CDU;35;10,4 %;-;23;6,8 %;-
GRÜNE/B 90;7;2,1 %;-;17;5,1 %;-
DIE LINKE;22;6,5 %;-;17;5,1 %;-
BVB / FREIE WÄHLER;23;6,8 %;-;8;2,4 %;-
FDP;5;1,5 %;-;4;1,2 %;-
Tierschutzpartei;-;-;-;12;3,6 %;-
Plus;-;-;-;2;0,6 %;-
BSW;-;-;-;39;11,6 %;-
III. Weg;3;0,9 %;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;1;0,3 %;-
