Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;140;-;-;140;-;-
Wählende;97;69,3 %;+122;97;69,3 %;+122
Ungültige Stimmen;1;1,0 %;-90;0;0,0 %;-09
Gültige Stimmen;96;99,0 %;+90;97;100,0 %;+09
SPD;15;15,6 %;-96;14;14,4 %;-62
AfD;54;56,2 %;+562;54;55,7 %;+114
CDU;25;26,0 %;-02;15;15,5 %;-51
GRÜNE/B 90;1;1,0 %;-29;1;1,0 %;-35
DIE LINKE;0;0,0 %;-61;2;2,1 %;-16
BVB / FREIE WÄHLER;0;0,0 %;-86;3;3,1 %;+14
FDP;1;1,0 %;-51;1;1,0 %;-18
Tierschutzpartei;-;-;-;3;3,1 %;+18
Plus;-;-;-;0;0,0 %;-04
BSW;-;-;-;3;3,1 %;+31
III. Weg;-;-;-;0;0,0 %;00
DKP;0;0,0 %;00;0;0,0 %;00
DLW;-;-;-;1;1,0 %;+10
WU;-;-;-;0;0,0 %;00
