Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;494;-;-;494;-;-
Wählende;330;66,8 %;+13;330;66,8 %;+13
Ungültige Stimmen;2;0,6 %;-17;1;0,3 %;-14
Gültige Stimmen;328;99,4 %;+17;329;99,7 %;+14
SPD;120;36,6 %;+88;87;26,4 %;+09
AfD;125;38,1 %;+101;119;36,2 %;+95
CDU;41;12,5 %;+03;36;10,9 %;-24
GRÜNE/B 90;7;2,1 %;-44;9;2,7 %;-47
DIE LINKE;14;4,3 %;-89;6;1,8 %;-95
BVB / FREIE WÄHLER;12;3,7 %;-35;8;2,4 %;-38
FDP;0;0,0 %;-30;1;0,3 %;-39
Tierschutzpartei;9;2,7 %;+27;7;2,1 %;-11
Plus;-;-;-;4;1,2 %;-09
BSW;-;-;-;49;14,9 %;+149
III. Weg;-;-;-;0;0,0 %;00
DKP;-;-;-;0;0,0 %;00
DLW;-;-;-;2;0,6 %;+06
WU;-;-;-;1;0,3 %;+03
