Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;254;-;-;254;-;-
Wählende;162;63,8 %;-;162;63,8 %;-
Ungültige Stimmen;3;1,9 %;-;1;0,6 %;-
Gültige Stimmen;159;98,1 %;-;161;99,4 %;-
SPD;41;25,8 %;-;45;28,0 %;-
AfD;64;40,3 %;-;55;34,2 %;-
CDU;29;18,2 %;-;14;8,7 %;-
GRÜNE/B 90;2;1,3 %;-;3;1,9 %;-
DIE LINKE;13;8,2 %;-;5;3,1 %;-
BVB / FREIE WÄHLER;8;5,0 %;-;4;2,5 %;-
FDP;2;1,3 %;-;2;1,2 %;-
Tierschutzpartei;-;-;-;8;5,0 %;-
Plus;-;-;-;1;0,6 %;-
BSW;-;-;-;24;14,9 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
