Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;154;-;-;154;-;-
Wählende;103;66,9 %;-;103;66,9 %;-
Ungültige Stimmen;1;1,0 %;-;1;1,0 %;-
Gültige Stimmen;102;99,0 %;-;102;99,0 %;-
SPD;45;44,1 %;-;33;32,4 %;-
AfD;42;41,2 %;-;33;32,4 %;-
CDU;13;12,7 %;-;13;12,7 %;-
GRÜNE/B 90;0;0,0 %;-;4;3,9 %;-
DIE LINKE;0;0,0 %;-;1;1,0 %;-
BVB / FREIE WÄHLER;1;1,0 %;-;1;1,0 %;-
FDP;0;0,0 %;-;1;1,0 %;-
Tierschutzpartei;-;-;-;1;1,0 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;10;9,8 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;4;3,9 %;-
WU;-;-;-;1;1,0 %;-
Die PARTEI;1;1,0 %;-;-;-;-
