Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.130;-;-;1.13;-;-
Wählende;612;54,2 %;-;612.0;54,2 %;-
Ungültige Stimmen;7;1,1 %;-;2.0;0,3 %;-
Gültige Stimmen;605;98,9 %;-;610.0;99,7 %;-
SPD;215;35,5 %;-;172.0;28,2 %;-
AfD;226;37,4 %;-;216.0;35,4 %;-
CDU;65;10,7 %;-;54.0;8,9 %;-
GRÜNE/B 90;6;1,0 %;-;10.0;1,6 %;-
DIE LINKE;31;5,1 %;-;13.0;2,1 %;-
BVB / FREIE WÄHLER;50;8,3 %;-;15.0;2,5 %;-
FDP;12;2,0 %;-;3.0;0,5 %;-
Tierschutzpartei;-;-;-;20.0;3,3 %;-
Plus;-;-;-;5.0;0,8 %;-
BSW;-;-;-;101.0;16,6 %;-
III. Weg;-;-;-;0.0;0,0 %;-
DKP;-;-;-;0.0;0,0 %;-
DLW;-;-;-;0.0;0,0 %;-
WU;-;-;-;1.0;0,2 %;-
