Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;866;-;-;866;-;-
Wählende;446;51,5 %;-;446;51,5 %;-
Ungültige Stimmen;9;2,0 %;-;6;1,3 %;-
Gültige Stimmen;437;98,0 %;-;440;98,7 %;-
SPD;190;43,5 %;-;141;32,0 %;-
AfD;180;41,2 %;-;168;38,2 %;-
CDU;36;8,2 %;-;40;9,1 %;-
GRÜNE/B 90;3;0,7 %;-;8;1,8 %;-
DIE LINKE;12;2,7 %;-;12;2,7 %;-
BVB / FREIE WÄHLER;14;3,2 %;-;6;1,4 %;-
FDP;2;0,5 %;-;3;0,7 %;-
Tierschutzpartei;-;-;-;1;0,2 %;-
Plus;-;-;-;1;0,2 %;-
BSW;-;-;-;58;13,2 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;2;0,5 %;-
WU;-;-;-;0;0,0 %;-
Die PARTEI;0;0,0 %;-;-;-;-
