Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;944;-;-;944;-;-
Wählende;409;43,3 %;-;409;43,3 %;-
Ungültige Stimmen;7;1,7 %;-;4;1,0 %;-
Gültige Stimmen;402;98,3 %;-;405;99,0 %;-
SPD;190;47,3 %;-;175;43,2 %;-
AfD;105;26,1 %;-;96;23,7 %;-
CDU;57;14,2 %;-;38;9,4 %;-
GRÜNE/B 90;5;1,2 %;-;13;3,2 %;-
DIE LINKE;12;3,0 %;-;3;0,7 %;-
BVB / FREIE WÄHLER;30;7,5 %;-;13;3,2 %;-
FDP;3;0,7 %;-;2;0,5 %;-
Tierschutzpartei;-;-;-;8;2,0 %;-
Plus;-;-;-;1;0,2 %;-
BSW;-;-;-;56;13,8 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
