Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;940;-;-;940;-;-
Wählende;468;49,8 %;-;468;49,8 %;-
Ungültige Stimmen;8;1,7 %;-;4;0,9 %;-
Gültige Stimmen;460;98,3 %;-;464;99,1 %;-
SPD;144;31,3 %;-;164;35,3 %;-
AfD;124;27,0 %;-;113;24,4 %;-
CDU;45;9,8 %;-;38;8,2 %;-
GRÜNE/B 90;15;3,3 %;-;30;6,5 %;-
DIE LINKE;29;6,3 %;-;14;3,0 %;-
BVB / FREIE WÄHLER;98;21,3 %;-;24;5,2 %;-
FDP;3;0,7 %;-;2;0,4 %;-
Tierschutzpartei;-;-;-;5;1,1 %;-
Plus;-;-;-;3;0,6 %;-
BSW;-;-;-;70;15,1 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;1;0,2 %;-
WU;-;-;-;0;0,0 %;-
dieBasis;2;0,4 %;-;-;-;-
EB Link;0;0,0 %;-;-;-;-
