Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;340;-;-;340;-;-
Wählende;195;57,4 %;-;195;57,4 %;-
Ungültige Stimmen;7;3,6 %;-;4;2,1 %;-
Gültige Stimmen;188;96,4 %;-;191;97,9 %;-
SPD;45;23,9 %;-;43;22,5 %;-
AfD;77;41,0 %;-;71;37,2 %;-
CDU;38;20,2 %;-;27;14,1 %;-
GRÜNE/B 90;3;1,6 %;-;3;1,6 %;-
DIE LINKE;9;4,8 %;-;7;3,7 %;-
BVB / FREIE WÄHLER;12;6,4 %;-;4;2,1 %;-
FDP;1;0,5 %;-;0;0,0 %;-
Tierschutzpartei;3;1,6 %;-;1;0,5 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;34;17,8 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;1;0,5 %;-
WU;-;-;-;0;0,0 %;-
