Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;195;-;-;195;-;-
Wählende;134;68,7 %;+124;134;68,7 %;+124
Ungültige Stimmen;3;2,2 %;+11;0;0,0 %;-09
Gültige Stimmen;131;97,8 %;-11;134;100,0 %;+09
SPD;50;38,2 %;+90;47;35,1 %;+71
AfD;42;32,1 %;+139;42;31,3 %;+125
CDU;25;19,1 %;+44;20;14,9 %;+08
GRÜNE/B 90;7;5,3 %;-89;9;6,7 %;-82
DIE LINKE;3;2,3 %;-103;0;0,0 %;-110
BVB / FREIE WÄHLER;2;1,5 %;-47;2;1,5 %;-24
FDP;0;0,0 %;-47;1;0,7 %;-43
Tierschutzpartei;-;-;-;4;3,0 %;+05
Plus;2;1,5 %;+15;1;0,7 %;-08
BSW;-;-;-;8;6,0 %;+60
III. Weg;-;-;-;0;0,0 %;00
DKP;-;-;-;0;0,0 %;00
DLW;-;-;-;0;0,0 %;00
WU;-;-;-;0;0,0 %;00
