Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;547;-;-;547;-;-
Wählende;330;60,3 %;-;330;60,3 %;-
Ungültige Stimmen;1;0,3 %;-;0;0,0 %;-
Gültige Stimmen;329;99,7 %;-;330;100,0 %;-
SPD;114;34,7 %;-;114;34,5 %;-
AfD;130;39,5 %;-;119;36,1 %;-
CDU;36;10,9 %;-;17;5,2 %;-
GRÜNE/B 90;3;0,9 %;-;4;1,2 %;-
DIE LINKE;28;8,5 %;-;12;3,6 %;-
BVB / FREIE WÄHLER;12;3,6 %;-;8;2,4 %;-
FDP;3;0,9 %;-;2;0,6 %;-
Tierschutzpartei;-;-;-;9;2,7 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;43;13,0 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;3;0,9 %;-;2;0,6 %;-
WU;-;-;-;0;0,0 %;-
