Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.157;-;-;1.157;-;-
Wählende;539;46,6 %;-;539;46,6 %;-
Ungültige Stimmen;8;1,5 %;-;6;1,1 %;-
Gültige Stimmen;531;98,5 %;-;533;98,9 %;-
SPD;163;30,7 %;-;160;30,0 %;-
AfD;245;46,1 %;-;226;42,4 %;-
CDU;48;9,0 %;-;40;7,5 %;-
GRÜNE/B 90;7;1,3 %;-;8;1,5 %;-
DIE LINKE;27;5,1 %;-;14;2,6 %;-
BVB / FREIE WÄHLER;18;3,4 %;-;10;1,9 %;-
FDP;3;0,6 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;10;1,9 %;-
Plus;11;2,1 %;-;1;0,2 %;-
BSW;-;-;-;63;11,8 %;-
III. Weg;-;-;-;1;0,2 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
EB Gliese;9;1,7 %;-;-;-;-
