Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;174;-;-;174;-;-
Wählende;82;47,1 %;-06;82;47,1 %;-06
Ungültige Stimmen;0;0,0 %;-09;1;1,2 %;+12
Gültige Stimmen;82;100,0 %;+09;81;98,8 %;-12
SPD;28;34,1 %;+63;21;25,9 %;+19
AfD;32;39,0 %;+175;28;34,6 %;+137
CDU;8;9,8 %;-06;6;7,4 %;-50
GRÜNE/B 90;0;0,0 %;-166;6;7,4 %;-64
DIE LINKE;8;9,8 %;-46;5;6,2 %;-85
BVB / FREIE WÄHLER;3;3,7 %;-35;3;3,7 %;-39
FDP;3;3,7 %;+14;1;1,2 %;-10
Tierschutzpartei;-;-;-;2;2,5 %;-06
Plus;-;-;-;0;0,0 %;-09
BSW;-;-;-;9;11,1 %;+111
III. Weg;-;-;-;0;0,0 %;00
DKP;-;-;-;0;0,0 %;00
DLW;-;-;-;0;0,0 %;00
WU;-;-;-;0;0,0 %;00
