Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;968;-;-;968;-;-
Wählende;446;46,1 %;-;446;46,1 %;-
Ungültige Stimmen;5;1,1 %;-;5;1,1 %;-
Gültige Stimmen;441;98,9 %;-;441;98,9 %;-
SPD;161;36,5 %;-;146;33,1 %;-
AfD;148;33,6 %;-;130;29,5 %;-
CDU;63;14,3 %;-;38;8,6 %;-
GRÜNE/B 90;6;1,4 %;-;20;4,5 %;-
DIE LINKE;26;5,9 %;-;17;3,9 %;-
BVB / FREIE WÄHLER;31;7,0 %;-;3;0,7 %;-
FDP;6;1,4 %;-;3;0,7 %;-
Tierschutzpartei;-;-;-;12;2,7 %;-
Plus;-;-;-;6;1,4 %;-
BSW;-;-;-;63;14,3 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;1;0,2 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;2;0,5 %;-
