Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;65;-;-;65;-;-
Wählende;44;67,7 %;+127;44;67,7 %;+127
Ungültige Stimmen;1;2,3 %;+13;2;4,5 %;+41
Gültige Stimmen;43;97,7 %;-13;42;95,5 %;-41
SPD;21;48,8 %;+218;16;38,1 %;+137
AfD;12;27,9 %;-11;14;33,3 %;+40
CDU;9;20,9 %;+44;10;23,8 %;+64
GRÜNE/B 90;1;2,3 %;-32;1;2,4 %;-41
DIE LINKE;0;0,0 %;-100;0;0,0 %;-104
BVB / FREIE WÄHLER;0;0,0 %;-80;0;0,0 %;-60
FDP;0;0,0 %;-40;0;0,0 %;-45
Tierschutzpartei;-;-;-;0;0,0 %;-05
Plus;0;0,0 %;00;0;0,0 %;-10
BSW;-;-;-;1;2,4 %;+24
III. Weg;0;0,0 %;00;0;0,0 %;00
DKP;-;-;-;0;0,0 %;00
DLW;-;-;-;0;0,0 %;00
WU;-;-;-;0;0,0 %;00
EB Mießner;0;0,0 %;00;-;-;-
