Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;310;-;-;310;-;-
Wählende;198;63,9 %;-;198;63,9 %;-
Ungültige Stimmen;1;0,5 %;-;0;0,0 %;-
Gültige Stimmen;197;99,5 %;-;198;100,0 %;-
SPD;58;29,4 %;-;58;29,3 %;-
AfD;93;47,2 %;-;85;42,9 %;-
CDU;19;9,6 %;-;11;5,6 %;-
GRÜNE/B 90;14;7,1 %;-;2;1,0 %;-
DIE LINKE;5;2,5 %;-;5;2,5 %;-
BVB / FREIE WÄHLER;7;3,6 %;-;0;0,0 %;-
FDP;0;0,0 %;-;1;0,5 %;-
Tierschutzpartei;-;-;-;0;0,0 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;33;16,7 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;2;1,0 %;-
WU;-;-;-;1;0,5 %;-
EB Hoffmann;1;0,5 %;-;-;-;-
