Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;954;-;-;954;-;-
Wählende;454;47,6 %;-;454;47,6 %;-
Ungültige Stimmen;6;1,3 %;-;6;1,3 %;-
Gültige Stimmen;448;98,7 %;-;448;98,7 %;-
SPD;155;34,6 %;-;133;29,7 %;-
AfD;185;41,3 %;-;170;37,9 %;-
CDU;62;13,8 %;-;44;9,8 %;-
GRÜNE/B 90;1;0,2 %;-;9;2,0 %;-
DIE LINKE;13;2,9 %;-;6;1,3 %;-
BVB / FREIE WÄHLER;21;4,7 %;-;10;2,2 %;-
FDP;4;0,9 %;-;3;0,7 %;-
Tierschutzpartei;-;-;-;11;2,5 %;-
Plus;6;1,3 %;-;2;0,4 %;-
BSW;-;-;-;59;13,2 %;-
III. Weg;1;0,2 %;-;1;0,2 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
