Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.155;-;-;1.155;-;-
Wählende;539;46,7 %;-;539.0;46,7 %;-
Ungültige Stimmen;10;1,9 %;-;6.0;1,1 %;-
Gültige Stimmen;529;98,1 %;-;533.0;98,9 %;-
SPD;197;37,2 %;-;161.0;30,2 %;-
AfD;199;37,6 %;-;194.0;36,4 %;-
CDU;60;11,3 %;-;52.0;9,8 %;-
GRÜNE/B 90;16;3,0 %;-;27.0;5,1 %;-
DIE LINKE;20;3,8 %;-;14.0;2,6 %;-
BVB / FREIE WÄHLER;27;5,1 %;-;11.0;2,1 %;-
FDP;6;1,1 %;-;4.0;0,8 %;-
Tierschutzpartei;-;-;-;8.0;1,5 %;-
Plus;-;-;-;5.0;0,9 %;-
BSW;-;-;-;55.0;10,3 %;-
III. Weg;-;-;-;0.0;0,0 %;-
DKP;-;-;-;0.0;0,0 %;-
DLW;4;0,8 %;-;1.0;0,2 %;-
WU;-;-;-;1.0;0,2 %;-
