Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;771;-;-;771;-;-
Wählende;375;48,6 %;-;375;48,6 %;-
Ungültige Stimmen;20;5,3 %;-;8;2,1 %;-
Gültige Stimmen;355;94,7 %;-;367;97,9 %;-
SPD;128;36,1 %;-;108;29,4 %;-
AfD;-;-;-;162;44,1 %;-
CDU;40;11,3 %;-;25;6,8 %;-
GRÜNE/B 90;5;1,4 %;-;6;1,6 %;-
DIE LINKE;15;4,2 %;-;5;1,4 %;-
BVB / FREIE WÄHLER;43;12,1 %;-;5;1,4 %;-
FDP;6;1,7 %;-;1;0,3 %;-
Tierschutzpartei;-;-;-;9;2,5 %;-
Plus;-;-;-;1;0,3 %;-
BSW;-;-;-;42;11,4 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;3;0,8 %;-
WU;-;-;-;0;0,0 %;-
EB Raue;118;33,2 %;-;-;-;-
