Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;832;-;-;832;-;-
Wählende;379;45,6 %;-;379;45,6 %;-
Ungültige Stimmen;2;0,5 %;-;1;0,3 %;-
Gültige Stimmen;377;99,5 %;-;378;99,7 %;-
SPD;78;20,7 %;-;108;28,6 %;-
AfD;113;30,0 %;-;110;29,1 %;-
CDU;34;9,0 %;-;28;7,4 %;-
GRÜNE/B 90;5;1,3 %;-;8;2,1 %;-
DIE LINKE;32;8,5 %;-;14;3,7 %;-
BVB / FREIE WÄHLER;104;27,6 %;-;40;10,6 %;-
FDP;3;0,8 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;9;2,4 %;-
Plus;-;-;-;8;2,1 %;-
BSW;-;-;-;52;13,8 %;-
III. Weg;-;-;-;1;0,3 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
dieBasis;3;0,8 %;-;-;-;-
EB Link;5;1,3 %;-;-;-;-
