Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;228;-;-;228;-;-
Wählende;120;52,6 %;-;120;52,6 %;-
Ungültige Stimmen;1;0,8 %;-;1;0,8 %;-
Gültige Stimmen;119;99,2 %;-;119;99,2 %;-
SPD;28;23,5 %;-;29;24,4 %;-
AfD;59;49,6 %;-;53;44,5 %;-
CDU;20;16,8 %;-;13;10,9 %;-
GRÜNE/B 90;0;0,0 %;-;0;0,0 %;-
DIE LINKE;6;5,0 %;-;2;1,7 %;-
BVB / FREIE WÄHLER;2;1,7 %;-;4;3,4 %;-
FDP;0;0,0 %;-;1;0,8 %;-
Tierschutzpartei;-;-;-;0;0,0 %;-
Plus;0;0,0 %;-;0;0,0 %;-
BSW;-;-;-;15;12,6 %;-
III. Weg;1;0,8 %;-;1;0,8 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;1;0,8 %;-
EB Mießner;3;2,5 %;-;-;-;-
