Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.044;-;-;1.044;-;-
Wählende;548;52,5 %;-;548;52,5 %;-
Ungültige Stimmen;7;1,3 %;-;5;0,9 %;-
Gültige Stimmen;541;98,7 %;-;543;99,1 %;-
SPD;137;25,3 %;-;143;26,3 %;-
AfD;272;50,3 %;-;252;46,4 %;-
CDU;54;10,0 %;-;36;6,6 %;-
GRÜNE/B 90;4;0,7 %;-;3;0,6 %;-
DIE LINKE;38;7,0 %;-;14;2,6 %;-
BVB / FREIE WÄHLER;28;5,2 %;-;16;2,9 %;-
FDP;8;1,5 %;-;5;0,9 %;-
Tierschutzpartei;-;-;-;13;2,4 %;-
Plus;-;-;-;1;0,2 %;-
BSW;-;-;-;59;10,9 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;1;0,2 %;-
WU;-;-;-;0;0,0 %;-
EB Hoffmann;0;0,0 %;-;-;-;-
