Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;202;-;-;202;-;-
Wählende;149;73,8 %;-;149;73,8 %;-
Ungültige Stimmen;2;1,3 %;-;2;1,3 %;-
Gültige Stimmen;147;98,7 %;-;147;98,7 %;-
SPD;36;24,5 %;-;23;15,6 %;-
AfD;81;55,1 %;-;78;53,1 %;-
CDU;15;10,2 %;-;14;9,5 %;-
GRÜNE/B 90;0;0,0 %;-;3;2,0 %;-
DIE LINKE;1;0,7 %;-;0;0,0 %;-
BVB / FREIE WÄHLER;12;8,2 %;-;3;2,0 %;-
FDP;1;0,7 %;-;2;1,4 %;-
Tierschutzpartei;-;-;-;0;0,0 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;23;15,6 %;-
III. Weg;-;-;-;1;0,7 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
Die PARTEI;1;0,7 %;-;-;-;-
