Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;193;-;-;193;-;-
Wählende;121;62,7 %;-;121;62,7 %;-
Ungültige Stimmen;4;3,3 %;-;4;3,3 %;-
Gültige Stimmen;117;96,7 %;-;117;96,7 %;-
SPD;40;34,2 %;-;34;29,1 %;-
AfD;48;41,0 %;-;43;36,8 %;-
CDU;17;14,5 %;-;14;12,0 %;-
GRÜNE/B 90;1;0,9 %;-;3;2,6 %;-
DIE LINKE;5;4,3 %;-;1;0,9 %;-
BVB / FREIE WÄHLER;2;1,7 %;-;0;0,0 %;-
FDP;2;1,7 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;1;0,9 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;17;14,5 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;2;1,7 %;-;1;0,9 %;-
DLW;-;-;-;3;2,6 %;-
WU;-;-;-;0;0,0 %;-
