Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;938;-;-;938;-;-
Wählende;402;42,9 %;-;402;42,9 %;-
Ungültige Stimmen;2;0,5 %;-;3;0,7 %;-
Gültige Stimmen;400;99,5 %;-;399;99,3 %;-
SPD;127;31,8 %;-;127;31,8 %;-
AfD;158;39,5 %;-;145;36,3 %;-
CDU;42;10,5 %;-;38;9,5 %;-
GRÜNE/B 90;2;0,5 %;-;3;0,8 %;-
DIE LINKE;36;9,0 %;-;13;3,3 %;-
BVB / FREIE WÄHLER;18;4,5 %;-;5;1,3 %;-
FDP;1;0,2 %;-;0;0,0 %;-
Tierschutzpartei;10;2,5 %;-;4;1,0 %;-
Plus;-;-;-;1;0,3 %;-
BSW;-;-;-;56;14,0 %;-
III. Weg;-;-;-;1;0,3 %;-
DKP;-;-;-;0;0,0 %;-
DLW;6;1,5 %;-;4;1,0 %;-
WU;-;-;-;2;0,5 %;-
