Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.445;-;-;1.445;-;-
Wählende;554;38,3 %;-;554;38,3 %;-
Ungültige Stimmen;7;1,3 %;-;3;0,5 %;-
Gültige Stimmen;547;98,7 %;-;551;99,5 %;-
SPD;110;20,1 %;-;102;18,5 %;-
AfD;341;62,3 %;-;322;58,4 %;-
CDU;43;7,9 %;-;27;4,9 %;-
GRÜNE/B 90;3;0,5 %;-;8;1,5 %;-
DIE LINKE;23;4,2 %;-;13;2,4 %;-
BVB / FREIE WÄHLER;16;2,9 %;-;9;1,6 %;-
FDP;2;0,4 %;-;2;0,4 %;-
Tierschutzpartei;-;-;-;10;1,8 %;-
Plus;4;0,7 %;-;3;0,5 %;-
BSW;-;-;-;51;9,3 %;-
III. Weg;-;-;-;2;0,4 %;-
DKP;2;0,4 %;-;0;0,0 %;-
DLW;-;-;-;1;0,2 %;-
WU;-;-;-;1;0,2 %;-
Demokraten BB;3;0,5 %;-;-;-;-
