Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;430;-;-;430;-;-
Wählende;252;58,6 %;-;252;58,6 %;-
Ungültige Stimmen;3;1,2 %;-;2;0,8 %;-
Gültige Stimmen;249;98,8 %;-;250;99,2 %;-
SPD;81;32,5 %;-;85;34,0 %;-
AfD;125;50,2 %;-;115;46,0 %;-
CDU;19;7,6 %;-;13;5,2 %;-
GRÜNE/B 90;2;0,8 %;-;3;1,2 %;-
DIE LINKE;7;2,8 %;-;4;1,6 %;-
BVB / FREIE WÄHLER;10;4,0 %;-;4;1,6 %;-
FDP;3;1,2 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;2;0,8 %;-
Plus;-;-;-;1;0,4 %;-
BSW;-;-;-;19;7,6 %;-
III. Weg;-;-;-;2;0,8 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;2;0,8 %;-
WU;-;-;-;0;0,0 %;-
EB Hoffmann;2;0,8 %;-;-;-;-
