Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;282;-;-;282;-;-
Wählende;158;56,0 %;-;158;56,0 %;-
Ungültige Stimmen;1;0,6 %;-;0;0,0 %;-
Gültige Stimmen;157;99,4 %;-;158;100,0 %;-
SPD;50;31,8 %;-;47;29,7 %;-
AfD;75;47,8 %;-;67;42,4 %;-
CDU;18;11,5 %;-;13;8,2 %;-
GRÜNE/B 90;0;0,0 %;-;3;1,9 %;-
DIE LINKE;5;3,2 %;-;0;0,0 %;-
BVB / FREIE WÄHLER;8;5,1 %;-;1;0,6 %;-
FDP;1;0,6 %;-;1;0,6 %;-
Tierschutzpartei;-;-;-;3;1,9 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;22;13,9 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;1;0,6 %;-
WU;-;-;-;0;0,0 %;-
