Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;330;-;-;330;-;-
Wählende;200;60,6 %;-;200;60,6 %;-
Ungültige Stimmen;3;1,5 %;-;2;1,0 %;-
Gültige Stimmen;197;98,5 %;-;198;99,0 %;-
SPD;58;29,4 %;-;49;24,7 %;-
AfD;95;48,2 %;-;85;42,9 %;-
CDU;14;7,1 %;-;13;6,6 %;-
GRÜNE/B 90;2;1,0 %;-;5;2,5 %;-
DIE LINKE;7;3,6 %;-;6;3,0 %;-
BVB / FREIE WÄHLER;7;3,6 %;-;1;0,5 %;-
FDP;5;2,5 %;-;1;0,5 %;-
Tierschutzpartei;-;-;-;5;2,5 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;22;11,1 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;9;4,6 %;-;10;5,1 %;-
WU;-;-;-;1;0,5 %;-
