Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;632;-;-;632;-;-
Wählende;346;54,7 %;-;346;54,7 %;-
Ungültige Stimmen;4;1,2 %;-;3;0,9 %;-
Gültige Stimmen;342;98,8 %;-;343;99,1 %;-
SPD;102;29,8 %;-;103;30,0 %;-
AfD;111;32,5 %;-;108;31,5 %;-
CDU;39;11,4 %;-;40;11,7 %;-
GRÜNE/B 90;9;2,6 %;-;20;5,8 %;-
DIE LINKE;12;3,5 %;-;6;1,7 %;-
BVB / FREIE WÄHLER;60;17,5 %;-;27;7,9 %;-
FDP;2;0,6 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;8;2,3 %;-
Plus;5;1,5 %;-;2;0,6 %;-
BSW;-;-;-;26;7,6 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;2;0,6 %;-
WU;-;-;-;1;0,3 %;-
EB Müller;2;0,6 %;-;-;-;-
