Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;658;-;-;658;-;-
Wählende;330;50,2 %;-;330;50,2 %;-
Ungültige Stimmen;4;1,2 %;-;2;0,6 %;-
Gültige Stimmen;326;98,8 %;-;328;99,4 %;-
SPD;138;42,3 %;-;121;36,9 %;-
AfD;85;26,1 %;-;81;24,7 %;-
CDU;68;20,9 %;-;55;16,8 %;-
GRÜNE/B 90;11;3,4 %;-;16;4,9 %;-
DIE LINKE;6;1,8 %;-;7;2,1 %;-
BVB / FREIE WÄHLER;10;3,1 %;-;3;0,9 %;-
FDP;8;2,5 %;-;5;1,5 %;-
Tierschutzpartei;-;-;-;7;2,1 %;-
Plus;-;-;-;3;0,9 %;-
BSW;-;-;-;29;8,8 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;1;0,3 %;-
