Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;227;-;-;227;-;-
Wählende;154;67,8 %;+174;154;67,8 %;+174
Ungültige Stimmen;1;0,6 %;-07;0;0,0 %;-23
Gültige Stimmen;153;99,4 %;+07;154;100,0 %;+23
SPD;49;32,0 %;+78;46;29,9 %;+12
AfD;73;47,7 %;+184;63;40,9 %;+123
CDU;11;7,2 %;-63;9;5,8 %;-82
GRÜNE/B 90;3;2,0 %;-120;1;0,6 %;-106
DIE LINKE;6;3,9 %;-58;3;1,9 %;-60
BVB / FREIE WÄHLER;11;7,2 %;-03;5;3,2 %;-19
FDP;0;0,0 %;-14;0;0,0 %;-19
Tierschutzpartei;-;-;-;1;0,6 %;-08
Plus;-;-;-;0;0,0 %;-05
BSW;-;-;-;26;16,9 %;+169
III. Weg;-;-;-;0;0,0 %;00
DKP;-;-;-;0;0,0 %;00
DLW;-;-;-;0;0,0 %;00
WU;-;-;-;0;0,0 %;00
