Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;0;-;-;0;-;-
Wählende;713;-;-;713;-;-
Ungültige Stimmen;35;4,9 %;+40;31;4,3 %;+35
Gültige Stimmen;678;95,1 %;-40;682;95,7 %;-35
SPD;180;26,5 %;+77;182;26,7 %;+49
AfD;155;22,9 %;+53;134;19,6 %;+08
CDU;154;22,7 %;+13;122;17,9 %;-30
GRÜNE/B 90;27;4,0 %;-90;28;4,1 %;-107
DIE LINKE;40;5,9 %;-57;19;2,8 %;-80
BVB / FREIE WÄHLER;67;9,9 %;-26;22;3,2 %;-31
FDP;55;8,1 %;+39;4;0,6 %;-32
Tierschutzpartei;-;-;-;19;2,8 %;+09
Plus;-;-;-;8;1,2 %;+05
BSW;-;-;-;135;19,8 %;+198
III. Weg;-;-;-;0;0,0 %;00
DKP;-;-;-;0;0,0 %;00
DLW;-;-;-;7;1,0 %;+10
WU;-;-;-;2;0,3 %;+03
