Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;825;-;-;825;-;-
Wählende;459;55,6 %;-;459;55,6 %;-
Ungültige Stimmen;4;0,9 %;-;2;0,4 %;-
Gültige Stimmen;455;99,1 %;-;457;99,6 %;-
SPD;136;29,9 %;-;118;25,8 %;-
AfD;146;32,1 %;-;135;29,5 %;-
CDU;54;11,9 %;-;36;7,9 %;-
GRÜNE/B 90;4;0,9 %;-;11;2,4 %;-
DIE LINKE;33;7,3 %;-;15;3,3 %;-
BVB / FREIE WÄHLER;80;17,6 %;-;35;7,7 %;-
FDP;2;0,4 %;-;3;0,7 %;-
Tierschutzpartei;-;-;-;15;3,3 %;-
Plus;-;-;-;3;0,7 %;-
BSW;-;-;-;82;17,9 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;1;0,2 %;-
DLW;-;-;-;1;0,2 %;-
WU;-;-;-;2;0,4 %;-
