Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;3.884;-;-;3.884;-;-
Wählende;2.763;71,1 %;+121;2.763;71,1 %;+121
Ungültige Stimmen;34;1,2 %;+03;23.0;0,8 %;-00
Gültige Stimmen;2.729;98,8 %;-03;2.74;99,2 %;+00
SPD;911;33,4 %;+107;766.0;28,0 %;+35
AfD;1.037;38,0 %;+114;968.0;35,3 %;+81
CDU;379;13,9 %;-21;309.0;11,3 %;-40
GRÜNE/B 90;36;1,3 %;-53;76.0;2,8 %;-69
DIE LINKE;151;5,5 %;-139;85.0;3,1 %;-86
BVB / FREIE WÄHLER;109;4,0 %;-05;33.0;1,2 %;-22
FDP;36;1,3 %;-27;14.0;0,5 %;-42
Tierschutzpartei;-;-;-;40.0;1,5 %;-06
Plus;-;-;-;8.0;0,3 %;-09
BSW;-;-;-;400.0;14,6 %;+146
III. Weg;-;-;-;2.0;0,1 %;+01
DKP;-;-;-;0.0;0,0 %;00
DLW;70;2,6 %;+26;33.0;1,2 %;+12
WU;-;-;-;6.0;0,2 %;+02
