Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;173;-;-;173;-;-
Wählende;119;68,8 %;+123;119;68,8 %;+123
Ungültige Stimmen;1;0,8 %;-06;0;0,0 %;-11
Gültige Stimmen;118;99,2 %;+06;119;100,0 %;+11
SPD;57;48,3 %;+211;49;41,2 %;+152
AfD;36;30,5 %;+24;32;26,9 %;-18
CDU;11;9,3 %;-89;7;5,9 %;-116
GRÜNE/B 90;5;4,2 %;-26;8;6,7 %;-02
DIE LINKE;3;2,5 %;-73;3;2,5 %;-59
BVB / FREIE WÄHLER;6;5,1 %;-08;1;0,8 %;-41
FDP;0;0,0 %;-38;0;0,0 %;-46
Tierschutzpartei;-;-;-;2;1,7 %;-03
Plus;-;-;-;4;3,4 %;+26
BSW;-;-;-;12;10,1 %;+101
III. Weg;-;-;-;0;0,0 %;00
DKP;-;-;-;0;0,0 %;00
DLW;-;-;-;0;0,0 %;00
WU;-;-;-;1;0,8 %;+08
