Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;109;-;-;109;-;-
Wählende;64;58,7 %;-;64;58,7 %;-
Ungültige Stimmen;1;1,6 %;-;1;1,6 %;-
Gültige Stimmen;63;98,4 %;-;63;98,4 %;-
SPD;29;46,0 %;-;24;38,1 %;-
AfD;18;28,6 %;-;15;23,8 %;-
CDU;11;17,5 %;-;11;17,5 %;-
GRÜNE/B 90;4;6,3 %;-;4;6,3 %;-
DIE LINKE;0;0,0 %;-;2;3,2 %;-
BVB / FREIE WÄHLER;1;1,6 %;-;0;0,0 %;-
FDP;0;0,0 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;0;0,0 %;-
Plus;0;0,0 %;-;0;0,0 %;-
BSW;-;-;-;6;9,5 %;-
III. Weg;0;0,0 %;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;1;1,6 %;-
EB Mießner;0;0,0 %;-;-;-;-
