Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;811;-;-;811;-;-
Wählende;357;44,0 %;-;357;44,0 %;-
Ungültige Stimmen;11;3,1 %;-;7;2,0 %;-
Gültige Stimmen;346;96,9 %;-;350;98,0 %;-
SPD;108;31,2 %;-;92;26,3 %;-
AfD;135;39,0 %;-;119;34,0 %;-
CDU;60;17,3 %;-;42;12,0 %;-
GRÜNE/B 90;9;2,6 %;-;9;2,6 %;-
DIE LINKE;18;5,2 %;-;14;4,0 %;-
BVB / FREIE WÄHLER;6;1,7 %;-;4;1,1 %;-
FDP;2;0,6 %;-;1;0,3 %;-
Tierschutzpartei;8;2,3 %;-;9;2,6 %;-
Plus;-;-;-;2;0,6 %;-
BSW;-;-;-;56;16,0 %;-
III. Weg;-;-;-;1;0,3 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;1;0,3 %;-
