Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.425;-;-;1.425;-;-
Wählende;786;55,2 %;-;786.0;55,2 %;-
Ungültige Stimmen;9;1,1 %;-;5.0;0,6 %;-
Gültige Stimmen;777;98,9 %;-;781.0;99,4 %;-
SPD;333;42,9 %;-;285.0;36,5 %;-
AfD;183;23,6 %;-;155.0;19,8 %;-
CDU;127;16,3 %;-;114.0;14,6 %;-
GRÜNE/B 90;33;4,2 %;-;63.0;8,1 %;-
DIE LINKE;30;3,9 %;-;22.0;2,8 %;-
BVB / FREIE WÄHLER;32;4,1 %;-;14.0;1,8 %;-
FDP;10;1,3 %;-;9.0;1,2 %;-
Tierschutzpartei;-;-;-;9.0;1,2 %;-
Plus;29;3,7 %;-;15.0;1,9 %;-
BSW;-;-;-;90.0;11,5 %;-
III. Weg;-;-;-;0.0;0,0 %;-
DKP;-;-;-;1.0;0,1 %;-
DLW;-;-;-;3.0;0,4 %;-
WU;-;-;-;1.0;0,1 %;-
