Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.394;-;-;1.394;-;-
Wählende;620;44,5 %;-;620.0;44,5 %;-
Ungültige Stimmen;14;2,3 %;-;7.0;1,1 %;-
Gültige Stimmen;606;97,7 %;-;613.0;98,9 %;-
SPD;255;42,1 %;-;210.0;34,3 %;-
AfD;170;28,1 %;-;158.0;25,8 %;-
CDU;90;14,9 %;-;65.0;10,6 %;-
GRÜNE/B 90;17;2,8 %;-;44.0;7,2 %;-
DIE LINKE;29;4,8 %;-;22.0;3,6 %;-
BVB / FREIE WÄHLER;38;6,3 %;-;6.0;1,0 %;-
FDP;7;1,2 %;-;7.0;1,1 %;-
Tierschutzpartei;-;-;-;9.0;1,5 %;-
Plus;-;-;-;8.0;1,3 %;-
BSW;-;-;-;78.0;12,7 %;-
III. Weg;-;-;-;2.0;0,3 %;-
DKP;-;-;-;0.0;0,0 %;-
DLW;-;-;-;1.0;0,2 %;-
WU;-;-;-;3.0;0,5 %;-
