Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.221;-;-;1.221;-;-
Wählende;604;49,5 %;-;604.0;49,5 %;-
Ungültige Stimmen;8;1,3 %;-;2.0;0,3 %;-
Gültige Stimmen;596;98,7 %;-;602.0;99,7 %;-
SPD;192;32,2 %;-;161.0;26,7 %;-
AfD;248;41,6 %;-;240.0;39,9 %;-
CDU;50;8,4 %;-;49.0;8,1 %;-
GRÜNE/B 90;10;1,7 %;-;19.0;3,2 %;-
DIE LINKE;31;5,2 %;-;17.0;2,8 %;-
BVB / FREIE WÄHLER;47;7,9 %;-;20.0;3,3 %;-
FDP;8;1,3 %;-;7.0;1,2 %;-
Tierschutzpartei;-;-;-;7.0;1,2 %;-
Plus;-;-;-;1.0;0,2 %;-
BSW;-;-;-;75.0;12,5 %;-
III. Weg;-;-;-;0.0;0,0 %;-
DKP;-;-;-;0.0;0,0 %;-
DLW;10;1,7 %;-;4.0;0,7 %;-
WU;-;-;-;2.0;0,3 %;-
