Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;837;-;-;837;-;-
Wählende;409;48,9 %;-;409;48,9 %;-
Ungültige Stimmen;6;1,5 %;-;2;0,5 %;-
Gültige Stimmen;403;98,5 %;-;407;99,5 %;-
SPD;113;28,0 %;-;122;30,0 %;-
AfD;177;43,9 %;-;182;44,7 %;-
CDU;82;20,3 %;-;46;11,3 %;-
GRÜNE/B 90;2;0,5 %;-;4;1,0 %;-
DIE LINKE;15;3,7 %;-;13;3,2 %;-
BVB / FREIE WÄHLER;4;1,0 %;-;2;0,5 %;-
FDP;5;1,2 %;-;1;0,2 %;-
Tierschutzpartei;-;-;-;4;1,0 %;-
Plus;1;0,2 %;-;1;0,2 %;-
BSW;-;-;-;31;7,6 %;-
III. Weg;3;0,7 %;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;1;0,2 %;-
WU;-;-;-;0;0,0 %;-
EB Mießner;1;0,2 %;-;-;-;-
