Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.062;-;-;1.062;-;-
Wählende;554;52,2 %;-;554.0;52,2 %;-
Ungültige Stimmen;4;0,7 %;-;2.0;0,4 %;-
Gültige Stimmen;550;99,3 %;-;552.0;99,6 %;-
SPD;163;29,6 %;-;146.0;26,4 %;-
AfD;267;48,5 %;-;243.0;44,0 %;-
CDU;67;12,2 %;-;59.0;10,7 %;-
GRÜNE/B 90;1;0,2 %;-;3.0;0,5 %;-
DIE LINKE;24;4,4 %;-;7.0;1,3 %;-
BVB / FREIE WÄHLER;25;4,5 %;-;7.0;1,3 %;-
FDP;1;0,2 %;-;2.0;0,4 %;-
Tierschutzpartei;-;-;-;4.0;0,7 %;-
Plus;-;-;-;1.0;0,2 %;-
BSW;-;-;-;78.0;14,1 %;-
III. Weg;2;0,4 %;-;0.0;0,0 %;-
DKP;-;-;-;0.0;0,0 %;-
DLW;-;-;-;1.0;0,2 %;-
WU;-;-;-;1.0;0,2 %;-
