Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.199;-;-;1.199;-;-
Wählende;586;48,9 %;-;586;48,9 %;-
Ungültige Stimmen;38;6,5 %;-;12;2,0 %;-
Gültige Stimmen;548;93,5 %;-;574;98,0 %;-
SPD;206;37,6 %;-;192;33,4 %;-
AfD;-;-;-;192;33,4 %;-
CDU;78;14,2 %;-;46;8,0 %;-
GRÜNE/B 90;9;1,6 %;-;6;1,0 %;-
DIE LINKE;47;8,6 %;-;22;3,8 %;-
BVB / FREIE WÄHLER;96;17,5 %;-;10;1,7 %;-
FDP;15;2,7 %;-;5;0,9 %;-
Tierschutzpartei;-;-;-;7;1,2 %;-
Plus;-;-;-;4;0,7 %;-
BSW;-;-;-;84;14,6 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;4;0,7 %;-
WU;-;-;-;2;0,3 %;-
EB Raue;97;17,7 %;-;-;-;-
