Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;236;-;-;236;-;-
Wählende;129;54,7 %;-;129;54,7 %;-
Ungültige Stimmen;1;0,8 %;-;1;0,8 %;-
Gültige Stimmen;128;99,2 %;-;128;99,2 %;-
SPD;49;38,3 %;-;41;32,0 %;-
AfD;41;32,0 %;-;42;32,8 %;-
CDU;25;19,5 %;-;15;11,7 %;-
GRÜNE/B 90;2;1,6 %;-;8;6,2 %;-
DIE LINKE;2;1,6 %;-;1;0,8 %;-
BVB / FREIE WÄHLER;5;3,9 %;-;3;2,3 %;-
FDP;4;3,1 %;-;1;0,8 %;-
Tierschutzpartei;-;-;-;4;3,1 %;-
Plus;-;-;-;1;0,8 %;-
BSW;-;-;-;11;8,6 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;1;0,8 %;-
WU;-;-;-;0;0,0 %;-
