Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;9.456;-;-;9.456;-;-
Wählende;7.339;77,6 %;+101;7.339;77,6 %;+101
Ungültige Stimmen;106;1,4 %;+01;51.0;0,7 %;-06
Gültige Stimmen;7.233;98,6 %;-01;7.288;99,3 %;+06
SPD;2.590;35,8 %;+19;2.318;31,8 %;+16
AfD;2.040;28,2 %;+75;1.837;25,2 %;+33
CDU;1.425;19,7 %;+48;1.006;13,8 %;-15
GRÜNE/B 90;199;2,8 %;-84;320.0;4,4 %;-52
DIE LINKE;330;4,6 %;-32;157.0;2,2 %;-62
BVB / FREIE WÄHLER;553;7,6 %;-12;245.0;3,4 %;-33
FDP;96;1,3 %;-16;54.0;0,7 %;-32
Tierschutzpartei;-;-;-;156.0;2,1 %;-07
Plus;-;-;-;45.0;0,6 %;-04
BSW;-;-;-;1.068;14,7 %;+147
III. Weg;-;-;-;6.0;0,1 %;+01
DKP;-;-;-;7.0;0,1 %;+01
DLW;-;-;-;53.0;0,7 %;+07
WU;-;-;-;16.0;0,2 %;+02
