Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;526;-;-;526;-;-
Wählende;280;53,2 %;-;280;53,2 %;-
Ungültige Stimmen;4;1,4 %;-;3;1,1 %;-
Gültige Stimmen;276;98,6 %;-;277;98,9 %;-
SPD;71;25,7 %;-;66;23,8 %;-
AfD;111;40,2 %;-;108;39,0 %;-
CDU;61;22,1 %;-;39;14,1 %;-
GRÜNE/B 90;3;1,1 %;-;4;1,4 %;-
DIE LINKE;7;2,5 %;-;5;1,8 %;-
BVB / FREIE WÄHLER;22;8,0 %;-;13;4,7 %;-
FDP;1;0,4 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;1;0,4 %;-
Plus;-;-;-;1;0,4 %;-
BSW;-;-;-;39;14,1 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;1;0,4 %;-
WU;-;-;-;0;0,0 %;-
